../results/qa194_swap-1-01.csv,../results/qa194_swap-1-02.csv,avg
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4454.200224000012,4439.5669000000125
4424.933576000012,4433.466880000014,4429.200228000012
4424.933576000012,4433.466880000014,4429.200228000012
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4405.978024000012,4433.466880000014,4419.722452000013
4400.511360000012,4433.466880000014,4416.989120000013
4400.511360000012,4433.466880000014,4416.989120000013
4400.511360000012,4430.200216000014,4415.3557880000135
4400.511360000012,4430.200216000014,4415.3557880000135
4400.511360000012,4428.489088000014,4414.500224000013
4400.511360000012,4426.200200000014,4413.355780000013
4400.511360000012,4426.200200000014,4413.355780000013
4400.511360000012,4426.200200000014,4413.355780000013
4400.511360000012,4426.200200000014,4413.355780000013
4400.511360000012,4426.200200000014,4413.355780000013
4400.511360000012,4426.200200000014,4413.355780000013
4400.511360000012,4426.200200000014,4413.355780000013
4400.511360000012,4426.200200000014,4413.355780000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4426.200200000014,4398.333552000013
4370.466904000012,4419.444648000014,4394.955776000013
4370.466904000012,4419.444648000014,4394.955776000013
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4370.466904000012,4407.955760000014,4389.2113320000135
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.955760000014,4387.855768000012
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4407.222416000015,4387.489096000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4391.933544000015,4379.844660000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4390.822448000014,4379.289112000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4367.755776000011,4372.955776000014,4370.355776000013
4366.577992000011,4372.955776000014,4369.766884000013
4361.933552000011,4372.955776000014,4367.444664000013
4361.933552000011,4372.955776000014,4367.444664000013
4361.933552000011,4372.955776000014,4367.444664000013
4361.933552000011,4372.955776000014,4367.444664000013
4361.933552000011,4372.955776000014,4367.444664000013
4361.933552000011,4362.644680000014,4362.289116000013
4361.933552000011,4362.644680000014,4362.289116000013
4361.933552000011,4362.644680000014,4362.289116000013
4361.933552000011,4362.644680000014,4362.289116000013
4361.933552000011,4362.644680000014,4362.289116000013
4361.933552000011,4362.644680000014,4362.289116000013
4361.933552000011,4362.644680000014,4362.289116000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4361.044672000013,4362.644680000014,4361.844676000013
4359.066904000012,4362.644680000014,4360.855792000013
4359.066904000012,4362.644680000014,4360.855792000013
4359.066904000012,4362.644680000014,4360.855792000013
4359.066904000012,4362.644680000014,4360.855792000013
4359.066904000012,4362.644680000014,4360.855792000013
4359.066904000012,4362.644680000014,4360.855792000013
4356.844696000012,4362.644680000014,4359.744688000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4352.289136000011,4362.644680000014,4357.466908000013
4350.378048000012,4362.644680000014,4356.511364000013
4350.378048000012,4362.644680000014,4356.511364000013
4350.378048000012,4362.644680000014,4356.511364000013
4350.378048000012,4362.644680000014,4356.511364000013
4350.378048000012,4362.644680000014,4356.511364000013
