../results/wi29shuffle0-01.csv,../results/wi29shuffle0-02.csv,avg
39868.377952,39633.800136000005,39751.08904400001
39868.377952,39633.800136000005,39751.08904400001
39868.377952,39633.800136000005,39751.08904400001
39868.377952,39633.800136000005,39751.08904400001
39868.377952,39633.800136000005,39751.08904400001
39868.377952,39633.800136000005,39751.08904400001
39868.377952,39633.800136000005,39751.08904400001
39850.84463200001,39633.800136000005,39742.32238400001
39850.84463200001,39633.800136000005,39742.32238400001
39850.84463200001,39633.800136000005,39742.32238400001
39850.84463200001,39633.800136000005,39742.32238400001
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39602.977912,39726.911272000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39850.84463200001,39536.777904,39693.811268000005
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39536.777904,39640.41126000001
39744.04461600001,39389.844568,39566.944592
39744.04461600001,39389.844568,39566.944592
39744.04461600001,39389.844568,39566.944592
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39389.844568,39542.600144000004
39695.35572000001,39340.733464000004,39518.044592000006
39607.91127200001,39340.733464000004,39474.32236800001
39607.91127200001,39340.733464000004,39474.32236800001
39607.91127200001,39136.555688,39372.23348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39530.311272000006,39136.555688,39333.43348000001
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39136.555688,39273.077936
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39409.600184,39068.22236,39238.911272
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39225.489048,39068.22236,39146.855704
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39068.22236,39109.689032
39151.155704000004,39066.55568800001,39108.855696000006
39151.155704000004,39066.55568800001,39108.855696000006
39151.155704000004,39066.55568800001,39108.855696000006
39151.155704000004,39066.55568800001,39108.855696000006
39151.155704000004,39066.55568800001,39108.855696000006
39151.155704000004,39066.55568800001,39108.855696000006
39151.155704000004,39066.55568800001,39108.855696000006
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
39012.62237600001,39066.55568800001,39039.589032
38840.666816000004,39066.55568800001,38953.611252
38840.666816000004,39066.55568800001,38953.611252
38840.666816000004,39066.55568800001,38953.611252
38840.666816000004,39066.55568800001,38953.611252
38634.511280000006,39066.55568800001,38850.53348400001
38634.511280000006,39066.55568800001,38850.53348400001
38634.511280000006,39066.55568800001,38850.53348400001
38634.511280000006,38871.289024,38752.900152
38634.511280000006,38871.289024,38752.900152
38634.511280000006,38871.289024,38752.900152
38634.511280000006,38871.289024,38752.900152
38634.511280000006,38871.289024,38752.900152
38634.511280000006,38871.289024,38752.900152
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38867.911248000004,38751.211264000005
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38781.000144000005,38707.755712000006
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
38634.511280000006,38723.200144,38678.855712000004
